Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Investor Relations & Regulatory,Investor Relations & Regulatory Sr Associate,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr Associate,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr Associate,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,UK-LON,120.0,120.0,GBP,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Investor Relations & Regulatory,Investor Relations & Regulatory Sr. Manager,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Assistant Producer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,UK-LON,145.0,145.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-ES,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-FR,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-DE,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-IT,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,LATAM-BR,675.0,675.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,APAC-CN,740.0,740.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,NA-CA,160.0,160.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-CH,190.0,190.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Broadcast Editor,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,UK-LON,220.0,220.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-ES,165.0,165.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-FR,220.0,220.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-DE,225.0,225.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-IT,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,LATAM-BR,875.0,875.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,APAC-CN,1325.0,1325.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,NA-CA,195.0,195.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-CH,225.0,225.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Executive Producer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,UK-LON,300.0,300.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-ES,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-FR,315.0,315.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-DE,300.0,300.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-IT,225.0,225.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,LATAM-BR,1500.0,1500.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,APAC-CN,3100.0,3100.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,NA-CA,300.0,300.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-CH,300.0,300.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Head of Broadcast Production,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Junior Broadcast Editor,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Producer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,UK-LON,180.0,180.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-ES,155.0,155.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-FR,200.0,200.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-DE,210.0,210.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-IT,145.0,145.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,LATAM-BR,790.0,790.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,APAC-CN,815.0,815.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,NA-CA,177.0,177.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-CH,210.0,210.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Broadcast Editor,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,UK-LON,145.0,145.0,GBP,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,EU-ES,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,EU-FR,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,EU-DE,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,EU-IT,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,LATAM-BR,675.0,675.0,BRL,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,APAC-CN,740.0,740.0,CNY,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,NA-CA,160.0,160.0,CAD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,EU-CH,190.0,190.0,CHF,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Broadcast),Senior Producer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Asset Manager / Archivist,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Art Buyer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Assistant Production Manager,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,UK-LON,275.0,275.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,EU-ES,195.0,195.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,EU-FR,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,EU-DE,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,EU-IT,180.0,180.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,LATAM-BR,950.0,950.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,APAC-CN,1824.0,1824.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,NA-CA,220.0,220.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,EU-CH,250.0,250.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Head of Print Production,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Art Buyer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Print Producer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Junior Proofreader,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Production (Print),Print Producer,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Assistant,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
