48,445,,,,,,,,
Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Production (Print),Production Assistant,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,UK-LON,180.00,180.00,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,EU-ES,155.00,155.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,EU-FR,200.00,200.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,EU-DE,210.00,210.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,EU-IT,145.00,145.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,LATAM-BR,790.00,790.00,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,APAC-CN,815.00,815.00,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,NA-CA,177.00,177.00,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,EU-CH,210.00,210.00,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Production Supervisor,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,UK-LON,80.00,80.00,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,EU-ES,80.00,80.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,EU-FR,115.00,115.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,EU-DE,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,EU-IT,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,LATAM-BR,420.00,420.00,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,APAC-CN,630.00,630.00,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,NA-CA,118.00,118.00,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,EU-CH,120.00,120.00,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Proofreader,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Art Buyer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Print Producer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Production Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Production (Print),Senior Proofreader,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Day,UK-LON,436.69,540.53,GBP,EG_JH Resource Calc,
Project Management,Resource Manager,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Project Management,Senior Project Manager,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Project Management,Senior Manager - PM,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management - Ops,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Project Management,Director - PM/RM,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Project Management,Program Manager I - Non IT (US - Contract),Contractor,Day,US-National,481.44,599.92,USD,EG_JH Resource Calc,
Project Management,Project Manager I - Non IT (UK - Contract),Contractor,Day,UK-National,350,650,GBP,EG_JH Resource Calc,
Project Management,Project Manager I - Non IT (US - Contract),Contractor,Day,US-National,448,832,USD,EG_JH Resource Calc,
Project Management,Project Manager II - Non IT (US - Contract),Contractor,Day,US-National,660.8,660.8,USD,EG_JH Resource Calc,
Project Management,Project Manager II - Non IT (UK - Contract),Contractor,Day,UK-National,515.42,515.42,GBP,EG_JH Resource Calc,
Project Management,Project Manager III - Non IT (US - Contract),Contractor,Day,US-National,800,885.04,USD,EG_JH Resource Calc,
Project Management,Project Manager III - Non IT (US - Contract),Contractor,Day,UK-National,624,690.33,GBP,EG_JH Resource Calc,
Project Management,Project Manager,FTE,Day,US-AUS,583.55,711.96,USD,EG_JH Resource Calc,
Project Management,Resource Manager,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Project Management,Senior Project Manager,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Project Management,Senior Manager - PM,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management - Ops,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Project Management,Director - PM/RM,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Project Management,Project Manager,FTE,Day,US-SF,653.47,799.72,USD,EG_JH Resource Calc,
Project Management,Resource Manager,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Project Management,Senior Project Manager,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Project Management,Senior Manager - PM,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management - Ops,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Project Management,Director - PM/RM,FTE,Day,US-SF,"1,360.44","1,360.44",USD,EG_JH Resource Calc,
Project Management,Project Manager,FTE,Day,US-SEA,558.32,685.64,USD,EG_JH Resource Calc,
Project Management,Resource Manager,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Project Management,Senior Project Manager,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Project Management,Senior Manager - PM,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management - Ops,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Project Management,Director - PM/RM,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Project Management,Project Manager,FTE,Day,US-LA,653.47,799.72,USD,EG_JH Resource Calc,
Project Management,Resource Manager,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Project Management,Senior Project Manager,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Project Management,Senior Manager - PM,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Project Management,Senior Manager - Resource Management - Ops,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Project Management,Director - PM/RM,FTE,Day,US-LA,"1,360.44","1,360.44",USD,EG_JH Resource Calc,
Project Management,Director of Project Management,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,UK-LON,145.00,145.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-ES,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-FR,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-DE,190.00,190.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-IT,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,LATAM-BR,675.00,675.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,APAC-CN,740.00,740.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,NA-CA,160.00,160.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-CH,190.00,190.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Director of Project Management,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Project Supervisor,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Project Management,Senior Project Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,UK-LON,130.00,130.00,GBP,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Strategic Planning,Associate Planning Director,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
